episode,action
413,"[,98.46772,6.2719345,135.37297,6.0871077,0.96218467,40.021976,6.620368,25.341991,10.754956,0.57243013,8.949398,]"
414,"[128.79472,6.70345,147.08441,8.155676,0.21975449,102.949066,4.4442577,115.88774,7.6632032,0.5261077,8.874308,]"
415,"[47.90384,6.84343,70.682365,5.1334677,0.9056543,86.00524,6.815007,32.553997,12.633452,0.92282724,8.714752,]"
416,"[81.29928,6.3181496,85.537125,8.361815,0.21681446,96.76188,6.9396887,64.6936,11.532878,0.56757885,8.795413,]"
417,"[,70.63459,6.7936864,119.892334,8.608082,0.9719478,67.34642,4.506453,23.85112,14.258141,0.98191637,8.369079,]"
418,"[,44.51391,5.730704,112.75133,6.411817,0.86912954,146.57329,2.0533671,45.854195,11.848643,0.8870475,7.1546183,]"
419,"[100.13817,4.9967933,42.727337,5.2569485,0.7805847,125.489,5.4839907,28.132927,11.667475,0.8676522,8.895229,]"
420,"[126.097626,5.4614544,130.90381,11.699339,0.87245166,116.26419,5.351528,100.40098,13.33693,0.9305028,8.857704,]"
421,"[,87.342064,6.613655,82.062935,8.847198,0.8967358,143.03296,4.2688136,43.47113,13.755693,0.29529637,8.900458,]"
422,"[114.00602,6.6320267,114.35105,13.545643,0.66507196,116.14191,2.7589693,104.667694,14.016762,0.6934879,7.3125124,]"
423,"[,32.305813,6.9278846,106.79306,10.572261,0.41622436,129.43831,1.8661652,46.60218,14.007391,0.38510412,8.868395,]"
424,"[,67.291405,6.7821913,19.4012,12.012982,0.90364283,128.98448,6.646339,43.59769,12.414053,0.87183714,8.926638,]"
425,"[129.11418,4.491579,19.46717,7.009555,0.8239958,122.41389,5.249216,73.65695,9.62277,0.92981684,7.272307,]"
426,"[,78.434784,6.8182116,89.22475,9.018918,0.9796935,134.83286,4.919927,72.97865,8.116268,0.67100406,8.765764,]"
427,"[129.62843,6.115413,129.25868,9.347717,0.78009504,132.05927,4.0511227,28.50729,10.884304,0.99703574,8.402442,]"
428,"[140.62585,6.646736,12.0121,10.6056795,0.44742352,139.36862,6.595578,92.28268,13.87689,0.90900445,8.695074,]"
429,"[,46.977016,6.94613,137.56612,14.311663,0.7176336,136.29419,6.5638723,53.892708,13.541803,0.9431435,8.751419,]"
430,"[89.714355,6.8928294,25.086102,10.244653,0.93965113,94.596565,6.471516,92.0127,12.895337,0.9299983,8.684736,]"
431,"[67.45998,5.512577,46.891914,12.509714,0.6593446,82.529594,1.7942653,12.083183,14.26955,0.9723127,8.871314,]"
432,"[,41.317917,6.7128954,133.99008,7.131729,0.25680658,123.212036,6.823162,85.11169,14.485376,0.997507,8.962013,]"
433,"[,94.52322,6.9030886,43.86476,5.9187393,0.5826518,104.231705,2.5850685,94.04233,13.887577,0.9617784,8.199087,]"
434,"[,31.960045,5.3376765,125.27882,10.801138,0.9727632,59.30631,6.694465,12.174713,14.588589,0.865182,8.14739,]"
435,"[129.67297,6.7898045,80.66327,5.2969723,0.80928206,97.45411,6.8707724,40.021965,14.937235,0.9719374,8.9460125,]"
436,"[136.20601,6.8315587,127.06305,10.603372,0.99544966,68.826225,3.077765,148.33826,14.590584,0.9951373,8.449094,]"
437,"[114.46377,6.7773027,82.36781,5.819149,0.98315144,53.801903,6.3477707,26.3344,13.629557,0.69360936,8.705412,]"
438,"[138.87767,6.6991377,99.724335,5.7417107,0.794459,148.288,3.9888456,107.69119,6.669417,0.37726593,8.574642,]"
439,"[146.12502,4.710718,79.65036,5.831389,0.26925525,143.61374,6.980937,44.10744,11.004844,0.5698234,8.766737,]"
440,"[128.62598,2.1129155,41.644974,11.23341,0.7438053,99.27229,5.262206,125.957855,14.764287,0.7530898,7.9453983]"
441,"[,96.95603,5.1561775,139.4096,7.269494,0.78127325,83.671165,5.467426,47.556732,10.417689,0.7270045,8.480891,]"
442,"[,39.119114,4.125542,35.39731,6.1812935,0.28819504,117.269516,3.9495096,47.950417,5.990517,0.7769242,8.874931,]"
443,"[108.64334,6.752398,123.34036,6.796304,0.23082134,132.51208,4.0016136,80.862045,10.0928955,0.99175316,8.91614,]"
444,"[132.54784,6.966359,132.22815,12.727099,0.5430911,96.614006,2.166517,99.44558,14.574337,0.6698598,7.987323,]"
445,"[90.19798,6.7984505,24.567753,11.760373,0.63094145,65.53139,6.5547523,31.502644,14.239502,0.96553934,8.893602,]"
446,"[,62.568745,6.896998,27.017128,5.5088,0.9389514,149.7436,1.3054466,64.590164,14.758015,0.83801347,8.492445,]"
447,"[126.56455,6.211619,25.419254,6.9326315,0.9934403,125.73477,3.8405037,24.999619,14.544186,0.6227248,8.965745,]"
448,"[115.008255,6.793067,87.542404,9.823399,0.744991,144.02855,5.2639832,84.61814,14.952759,0.9975552,8.840695,]"
449,"[134.59534,6.690733,129.71411,8.220682,0.8039224,134.06323,6.0235434,54.227036,13.386505,0.65443546,8.799448,]"
450,"[,51.079258,6.7827005,137.88925,8.939346,0.9659482,142.09059,2.9169607,94.1612,13.870539,0.3865506,8.966175,]"
451,"[,43.271175,6.5427227,38.026184,6.980121,0.5447329,106.980995,4.5639925,75.22857,14.691683,0.9692396,8.935436,]"
452,"[108.081436,6.9034595,76.91213,7.462162,0.9879947,127.9505,6.2369404,123.51489,12.249076,0.95787746,8.957531,]"
453,"[147.77968,4.6828594,48.001938,11.055769,0.936899,75.34155,6.01047,71.25165,13.608796,0.68971884,8.896777,]"
454,"[131.13493,4.8243976,142.03427,12.437868,0.7825378,126.29987,5.4979177,41.136826,12.870907,0.9439291,8.947561,]"
455,"[,46.016323,6.980119,148.32098,8.59281,0.5141415,121.42468,2.9844708,112.03194,14.51992,0.78458595,8.931625,]"
456,"[144.61368,6.0302744,58.075462,11.58808,0.8356676,149.1293,6.5031123,24.228195,12.543869,0.54356414,8.868109,]"
457,"[,96.94111,5.121854,95.96701,9.930538,0.86818016,144.73135,6.5753975,24.09695,14.011159,0.76466614,8.509865,]"
458,"[143.74062,6.777391,130.69165,13.424111,0.98016787,135.96811,6.967643,94.58313,9.40831,0.8511251,8.704182,]"
459,"[147.517,6.7111745,131.42838,7.8081055,0.17283833,141.78244,2.7491343,71.10336,9.433095,0.66778016,8.914623,]"
460,"[,32.12201,6.953028,104.948326,12.468998,0.888687,118.6404,3.8077393,90.48168,14.7278185,0.28867984,8.845166,]"
461,"[,38.0277,6.979437,87.84353,5.403766,0.36827382,144.84953,2.359787,96.6597,13.798723,0.625219,8.79935,]"
462,"[105.80491,6.9266505,110.69453,11.707197,0.23106852,78.34786,2.4928849,103.18361,11.89487,0.7396551,7.7140903,]"
463,"[114.28445,6.1529617,143.51825,6.6564345,0.80161196,43.686073,6.6142797,91.1378,13.88106,0.93673635,8.52889,]"
464,"[,33.70686,6.0832977,96.45641,10.393672,0.49904743,144.03955,6.807934,61.97706,14.559931,0.87328875,8.552338,]"
465,"[,43.63844,5.93967,121.61224,8.326669,0.8353514,92.73748,6.151908,139.46077,13.666256,0.36478046,8.357261,]"
466,"[,83.81729,5.801561,135.68872,7.774593,0.9151448,115.37598,1.4230576,22.35239,8.578715,0.3493945,8.718845,]"
467,"[110.90866,6.1324587,149.4212,6.794884,0.7676279,81.869484,6.749222,19.273163,14.845966,0.7356507,8.933971,]"
468,"[100.50705,6.752444,87.84196,6.679346,0.76796865,142.63657,4.472594,24.674698,7.863971,0.36148897,8.430606,]"
469,"[112.14269,6.2649026,113.61919,13.822308,0.9595609,145.09805,5.963894,25.070385,12.11171,0.79511285,8.954064,]"
470,"[145.75494,6.9199433,111.62773,6.7861476,0.8697667,117.17822,6.2003603,107.87584,9.158155,0.752571,8.17439,]"
471,"[,66.49096,5.2225122,78.32995,9.153211,0.9576277,125.24036,1.5803833,84.0399,12.831453,0.6597245,8.903122,]"
472,"[,37.53161,6.8206925,74.00012,10.089919,0.43023348,139.5075,5.730046,11.494804,14.657993,0.84938526,8.669233,]"
473,"[,38.507877,6.913223,15.349319,5.411181,0.7897791,131.05736,6.480954,26.540356,14.383107,0.9919493,8.7875595]"
474,"[144.87062,6.861557,31.626392,6.2072167,0.4485159,105.85013,6.437515,12.912582,12.049625,0.46191448,8.964895,]"
475,"[135.31741,6.805427,125.88123,13.52349,0.4713088,73.318726,2.8766265,13.859085,14.550567,0.5057719,8.310337,]"
476,"[,54.20916,6.9169054,99.68484,12.655897,0.82695884,133.37468,5.438896,36.5822,12.559202,0.29219,8.672564,]"
477,"[,79.31779,6.962443,94.832985,6.5835204,0.44993547,49.073463,2.5833519,108.349144,10.795296,0.38867956,8.547843,]"
478,"[113.5864,6.747343,73.77803,14.772745,0.35442317,94.561615,6.71617,76.544044,13.031897,0.8780471,8.849629,]"
479,"[,75.496185,6.559078,86.679565,7.750918,0.96788526,146.04767,6.411653,45.78385,14.419434,0.7571806,7.8638473,]"
480,"[121.128746,6.8643637,115.61042,11.751961,0.99086446,79.131226,5.3597636,16.127094,11.689642,0.76931405,8.963738,]"
481,"[142.60806,6.715532,60.507584,6.7318063,0.9513666,130.03943,1.5232265,13.232864,12.67704,0.8929364,8.785844,]"
482,"[,31.90635,6.1490173,51.47448,6.5621066,0.8713011,138.08919,5.971909,39.608955,14.137196,0.5367981,8.827329,]"
483,"[,61.333786,6.8866644,47.48578,6.566627,0.9195591,146.82704,1.3346238,21.443005,14.269885,0.6846638,7.9837995]"
484,"[115.891426,6.599757,79.12196,11.8969555,0.68833816,126.14349,2.2316787,12.185043,12.056135,0.9805621,8.8515,]"
485,"[,84.68481,6.8281612,124.39326,5.188764,0.76745474,128.69139,6.0420194,48.341164,11.709906,0.9665603,8.968891,]"
486,"[,72.010925,6.769332,34.57742,12.653383,0.58998406,135.99876,6.1995683,28.34689,13.382017,0.8983909,7.463005,]"
487,"[,35.99247,6.2185526,128.62082,9.6072,0.62802887,149.24847,6.6139774,139.71307,12.785807,0.92856896,8.902792,]"
488,"[143.17519,6.2157545,81.93499,6.57323,0.8959822,65.38083,3.9597814,70.04422,14.727825,0.79700196,8.68586,]"
489,"[115.88565,6.901486,148.96811,14.439649,0.9613638,111.804535,1.0490217,66.27643,14.06274,0.66625035,8.950241,]"
490,"[129.06836,5.641775,121.62776,12.2711935,0.496431,134.86395,6.7480106,143.0296,14.731359,0.7465782,8.35858,]"
491,"[128.37126,6.8402286,129.61217,7.9401293,0.3644426,132.72766,6.5259237,10.771065,13.795799,0.2731094,8.924137,]"
492,"[,43.359653,6.905324,20.28278,6.966363,0.32014012,119.57834,2.066653,126.26621,14.903536,0.973354,8.943461,]"
493,"[139.09726,6.9673433,92.62207,7.6964607,0.54194003,108.26459,6.602822,40.064716,13.049955,0.9809549,8.986156,]"
494,"[105.61232,6.811084,32.36237,6.553942,0.68134916,147.52187,6.0485296,89.39995,10.903786,0.9677737,8.732035,]"
495,"[115.70198,6.513715,132.90433,10.001298,0.72010803,142.75989,1.3839786,99.85247,14.218254,0.8681928,8.844915,]"
496,"[,47.160675,6.797098,48.349335,9.320148,0.9895916,135.42053,4.006345,86.0602,14.669628,0.7171596,8.9283,]"
497,"[,92.912674,6.9399643,144.92844,7.015762,0.85202086,117.894806,5.130787,75.43249,11.663891,0.64941245,8.849506,]"
498,"[108.549095,6.1845675,124.059265,5.7467203,0.90613616,138.58398,4.623324,20.697544,12.6306095,0.6855302,8.773444,]"
499,"[108.317566,3.574095,72.981995,7.7107573,0.6994623,145.01294,4.7523217,62.788704,14.333436,0.9071225,8.952324,]"
