episode,action
392,"[66.97144,4.146478,62.388206,14.352423,0.29561532,60.494347,3.6091669,19.292297,6.10505,0.24614662,8.471607,]"
393,"[,90.04421,6.9615483,129.52338,7.0270557,0.15473118,106.536125,6.2937346,134.42516,6.795392,0.28871125,7.2303953,]"
394,"[,38.40262,3.287549,92.414375,7.428251,0.13869748,127.16293,6.4032598,50.25776,7.1031137,0.3893597,8.923182,]"
395,"[95.548294,6.154071,15.200455,11.974449,0.82579154,67.70143,2.2468014,35.869766,7.058844,0.80740035,8.572365,]"
396,"[,33.781685,3.9226284,107.2164,8.192943,0.16180816,57.929596,4.924451,35.535423,14.88269,0.19898915,8.55112,]"
397,"[,91.68745,6.2680745,11.13723,13.452188,0.23058754,38.656494,5.3019896,132.02698,14.424671,0.9095693,6.2701735,]"
398,"[138.28384,6.6470494,91.23457,14.347303,0.5359163,33.4774,5.1496534,116.97207,8.592499,0.161042,8.390878,]"
399,"[,66.268585,3.3636732,31.114105,7.23488,0.16469887,104.57999,4.32373,125.76959,12.5018,0.20389673,7.7125087,]"
400,"[,38.27485,6.934923,100.470924,14.75933,0.4277473,48.973038,5.4559584,123.31059,7.1543303,0.37291065,8.327457,]"
401,"[,66.99584,4.754165,74.43585,14.53046,0.41032672,98.17089,4.6521287,146.71255,6.4725184,0.40270925,8.661983,]"
402,"[50.362495,6.5515876,52.49141,13.0675745,0.15169993,47.32215,6.740304,28.96931,13.990786,0.42822778,8.027932,]"
403,"[38.87813,6.3373804,15.755379,9.503994,0.28867662,38.55902,3.7692425,95.86407,7.867239,0.1991337,8.6044855,]"
404,"[,45.888435,2.29528,115.40471,11.320934,0.334841,106.02407,6.412466,89.55922,10.827203,0.55509835,8.119494,]"
405,"[123.11156,5.9217587,118.28694,6.4427853,0.765135,39.95893,5.9419804,129.3464,11.373066,0.41167623,8.4734,]"
406,"[94.65612,1.5494919,34.846462,9.259526,0.6169953,63.706463,6.0145617,43.64691,9.264489,0.3771224,7.6433854]"
407,"[52.313793,6.3821573,38.25467,14.807137,0.39062333,44.17859,4.1555324,88.27136,9.457108,0.14282441,7.1890106,]"
408,"[,72.96072,6.8040137,28.339222,13.779412,0.2873687,78.65175,6.3169813,124.617676,13.40835,0.38108158,8.22441,]"
409,"[,91.85722,4.607422,22.893253,11.033018,0.17906836,116.885185,6.3804684,121.671036,14.359472,0.39669597,8.85871,]"
410,"[82.85547,3.2633467,95.35175,12.851479,0.26579803,34.309334,6.7548637,26.432251,12.041798,0.24442029,8.161435,]"
411,"[1.3313919e+02,3.7098279e+00,5.9296543e+01,1.0355494e+01,1.1685711e-01,1.2857086e+02,3.8943896e+00,2.4188503e+01,8.3547478e+00,2.5021124e-01,8.7369127e+00]"
412,"[128.5593,6.832597,37.57566,14.590416,0.35283658,106.415215,5.4138756,108.62294,8.116836,0.33265465,8.085985,]"
413,"[,59.281036,6.259701,30.803253,5.777292,0.28087404,79.077126,5.241898,111.64116,10.107094,0.23288265,8.283855,]"
414,"[,91.07396,6.775196,101.83775,13.340357,0.33889705,33.21044,4.929939,117.2846,11.716006,0.21025887,7.695072,]"
415,"[102.66151,5.19892,69.2081,14.523662,0.23667446,49.005833,4.7015543,121.683945,5.938232,0.19688538,8.358636,]"
416,"[,75.59912,1.3305922,48.68692,14.391281,0.13226295,66.906265,6.234123,118.23628,9.15872,0.3698467,7.8831935,]"
417,"[78.98524,6.8544846,14.580826,11.780606,0.15588057,43.248745,6.538638,70.42767,13.0190115,0.3209689,7.9613414,]"
418,"[113.16443,5.674929,45.647133,14.081766,0.154392,39.377266,4.3994694,138.84985,11.331361,0.18806401,8.858552,]"
419,"[101.26641,3.6208372,35.69547,12.029951,0.18892935,134.64598,6.4176927,97.73894,12.920945,0.2274906,8.768206,]"
420,"[,36.652306,6.386167,109.60585,14.1727295,0.22378772,42.07776,6.327248,138.8529,12.103701,0.28921437,7.0502915,]"
421,"[127.06944,2.092565,76.53225,11.305408,0.30389297,34.474804,6.814449,24.828495,8.043193,0.4976093,8.05482,]"
422,"[3.87677078e+01,5.88527012e+00,2.57469749e+01,1.48734674e+01,1.15346938e-01,1.04659828e+02,3.27633429e+00,1.45649017e+02,1.15775175e+01,2.23109812e-01,7.94955111e+00]"
423,"[,59.19234,4.5027328,121.60976,10.514247,0.3988916,36.75903,6.944398,78.507065,5.8927965,0.20117265,7.859434,]"
424,"[143.10951,5.4062653,12.636604,11.36401,0.7541156,60.209785,4.4897757,106.222824,9.945149,0.3998646,6.240778,]"
425,"[120.59959,6.1171923,122.809906,14.308752,0.38441634,34.80744,6.914825,125.405235,10.975946,0.17016733,8.82889,]"
426,"[,54.778286,4.719448,125.25917,9.769533,0.5024323,41.00435,6.151912,119.02435,5.0890326,0.19583824,8.424617,]"
427,"[,72.65772,6.634742,27.144958,14.936484,0.3077621,131.88174,5.9472675,122.018936,5.067043,0.1969854,8.006052,]"
428,"[,79.09004,3.4436383,72.836266,10.336089,0.36571518,66.51442,6.0123487,120.42981,6.351413,0.20802832,8.767508,]"
429,"[56.340042,5.501215,61.26021,14.697884,0.15819862,99.21902,6.8086414,22.861778,14.47315,0.21454945,8.638182,]"
430,"[52.520794,4.4285045,69.95885,13.002314,0.21514022,71.12877,5.9608555,91.88426,8.676355,0.12629172,8.718729,]"
431,"[82.89551,6.683707,90.32527,11.370413,0.6390219,53.474213,6.5857315,66.21952,13.397609,0.46791887,6.753505,]"
432,"[,40.78458,6.5382423,30.350708,12.059719,0.22573146,134.14464,3.4697862,123.951385,7.0988755,0.47074062,6.9586086,]"
433,"[120.69862,6.793146,93.83818,8.34252,0.4263845,60.909878,5.4166536,48.774445,10.830915,0.40354332,8.498276,]"
434,"[105.75455,6.167933,36.97182,11.734341,0.29841596,40.267467,6.032176,142.05203,10.514933,0.3527617,7.9515524,]"
435,"[4.53108711e+01,6.28898191e+00,1.09731750e+01,1.02000980e+01,3.29059541e-01,7.58271103e+01,6.02867222e+00,1.07755783e+02,1.48780613e+01,1.05204165e-01,8.36174679e+00]"
436,"[,72.82437,6.403024,27.568375,11.192614,0.39025635,60.007683,3.6774592,136.60976,8.73312,0.676342,7.852807,]"
437,"[,60.480667,6.763677,107.18113,6.459683,0.26989132,33.584446,6.0589643,68.607704,14.345234,0.14125797,6.9498982,]"
438,"[64.52969,6.691095,37.470528,12.772688,0.1963689,66.961845,4.0086894,78.657265,12.228135,0.5026648,6.621193,]"
439,"[84.194046,6.4873643,60.958,12.822201,0.2446582,67.52803,5.5906324,75.109665,12.18594,0.24595225,8.717344,]"
440,"[,36.01061,5.71624,56.083595,10.712174,0.13513449,39.981823,6.3950834,121.79881,5.625823,0.33062264,6.289277,]"
441,"[34.92843,6.885786,12.50119,12.513599,0.49956337,49.11768,6.227636,37.318172,11.713793,0.3588317,8.665438,]"
442,"[137.73427,6.2691,45.81543,14.186977,0.14674944,101.455986,6.1251197,53.7704,10.745918,0.19452891,7.9125767,]"
443,"[111.46757,5.4744015,75.763336,14.540932,0.359114,31.59153,5.3177724,64.76102,12.134516,0.3493076,7.011074,]"
444,"[52.236267,5.233329,68.492546,13.302161,0.23340622,39.4885,3.695935,59.028458,14.438351,0.1453366,6.750798,]"
445,"[1.08613449e+02,5.70102882e+00,1.16161194e+01,1.16345520e+01,3.24341238e-01,1.39172974e+02,5.72563648e+00,5.09080086e+01,1.15260935e+01,1.37286544e-01,6.02740097e+00]"
446,"[76.003525,5.22602,64.133675,12.0769415,0.20800644,47.97764,5.7758894,87.25087,12.4104595,0.20045996,8.712339,]"
447,"[100.70008,6.1248274,20.655224,10.511549,0.14550284,60.255127,6.585314,138.22806,14.601338,0.3556131,8.861846,]"
448,"[71.44809,3.2600603,55.568565,13.013124,0.4324513,63.156113,6.904395,84.20133,5.7193146,0.14684731,7.0108495,]"
449,"[4.16638908e+01,6.47210169e+00,3.61183891e+01,1.04811249e+01,5.97078264e-01,3.74214478e+01,4.37413645e+00,1.41696609e+02,1.25769444e+01,1.24638915e-01,7.99612236e+00]"
450,"[1.3404095e+02,6.8293829e+00,3.1882877e+01,1.3239437e+01,1.0801476e-01,4.2925529e+01,6.5311632e+00,9.7791168e+01,9.5905170e+00,2.4004310e-01,8.6693840e+00]"
451,"[145.51697,4.0959344,124.57075,8.364996,0.36499965,42.18536,5.1164584,149.21817,14.556227,0.49315992,8.862051,]"
452,"[,64.40585,6.5855727,45.954292,12.7024555,0.3075617,34.37879,5.946269,115.3161,5.133318,0.16865337,6.9333124,]"
453,"[103.389915,1.9297559,59.131714,12.683919,0.27987602,127.80362,5.732376,69.785484,8.530402,0.5855426,7.6151214,]"
454,"[63.55909,5.999369,50.163223,8.958694,0.19732377,64.83855,2.7906828,60.52157,13.72087,0.24424249,5.9076314,]"
455,"[84.88777,6.249873,56.237816,14.304415,0.35825837,65.68327,5.461831,85.921555,6.6290874,0.39371622,7.7283335,]"
456,"[35.81903,6.267869,81.47058,12.5066595,0.3843885,47.955124,5.6864834,72.16017,10.018914,0.13033754,8.626371,]"
457,"[116.58142,3.8773139,134.73822,14.590122,0.16680607,65.39538,6.7120457,117.66398,10.180407,0.19475463,8.174253,]"
458,"[6.29305382e+01,6.68643236e+00,1.33508453e+02,1.29649162e+01,1.99646443e-01,8.47282867e+01,4.81349468e+00,8.52041168e+01,1.05049610e+01,1.09410316e-01,7.75902700e+00]"
459,"[8.9097519e+01,1.4430099e+00,1.3593155e+02,1.4708248e+01,1.2972215e-01,9.5700935e+01,6.1155891e+00,1.3081573e+02,5.8983402e+00,5.5382466e-01,8.9245110e+00]"
460,"[76.126915,5.149164,97.03463,14.466871,0.32804292,65.64774,2.8402805,20.617142,14.026253,0.6364746,8.606412,]"
461,"[,34.887196,5.940235,73.47998,10.42248,0.1920251,109.73238,5.3791122,144.14627,5.6550226,0.16821733,8.317566,]"
462,"[35.376415,1.9575036,12.59993,10.457437,0.18610266,75.934944,6.2653203,21.267693,12.438002,0.37340572,7.4878054,]"
463,"[132.48239,4.9898777,27.280605,14.508165,0.42914957,121.43303,5.5822983,51.6683,14.919091,0.14952493,8.85295,]"
464,"[36.13661,5.0743566,41.8633,9.078203,0.3135941,64.35386,5.7076397,89.70684,7.541168,0.33324075,8.325262,]"
465,"[4.19826698e+01,4.43525124e+00,2.81703720e+01,1.46358109e+01,1.19553864e-01,1.13773178e+02,5.54127979e+00,1.29078964e+02,8.08823776e+00,1.27370119e-01,8.84087181e+00]"
466,"[64.594154,2.8227851,31.979057,10.53038,0.21168953,35.271008,6.0074663,45.697586,6.7702436,0.20024323,7.360171,]"
467,"[102.97395,6.9685993,16.778622,14.078928,0.22461888,114.02151,5.91325,45.9279,14.780174,0.15212262,8.599572,]"
468,"[82.71074,6.366904,64.02941,13.850565,0.2583359,64.30478,4.624463,42.42076,11.371157,0.45705926,6.542202,]"
469,"[3.8942722e+01,6.7197495e+00,1.3123276e+01,1.4661609e+01,1.3907099e-01,3.5478130e+01,4.7070770e+00,1.4400507e+02,8.8873606e+00,1.2620750e-01,8.0395441e+00]"
470,"[,42.006374,2.4347334,123.41053,14.539087,0.16312683,84.419235,6.687213,87.95729,11.621489,0.30031848,8.105411,]"
471,"[,47.38601,5.342438,90.73741,10.109269,0.2787568,47.318527,5.3849525,134.64804,6.9994826,0.17460641,7.695893,]"
472,"[125.21301,6.5795,110.63289,10.8402405,0.24121487,148.30247,6.7288394,11.284012,14.302862,0.32295746,7.491168,]"
473,"[,82.58803,6.5073414,13.718056,12.576185,0.37794834,106.46709,5.365468,126.948,7.298868,0.16970977,8.434504,]"
474,"[,46.414078,5.4744406,28.309017,12.722581,0.48022267,53.592438,4.793648,112.852875,8.701284,0.26600912,8.8098135,]"
475,"[122.47357,6.3060827,115.509155,12.550304,0.45124233,41.333748,5.0119376,75.958015,13.917616,0.35040513,7.823526,]"
476,"[,42.413548,5.15502,34.339367,13.0089,0.11964041,46.304974,6.738236,112.463,13.748366,0.37000793,7.700295,]"
477,"[,59.29899,6.4715366,137.79462,11.329852,0.15562117,71.94811,6.302521,131.33278,5.5150127,0.213447,6.1049986,]"
478,"[,36.64852,6.3832827,130.74458,12.370888,0.80463064,40.022953,6.2745066,142.3334,6.131541,0.18980238,8.326473,]"
479,"[85.143036,6.3182945,34.80851,14.801693,0.6864139,34.97717,5.0716558,42.93256,14.725029,0.38883734,8.5418,]"
480,"[55.88017,5.217998,28.023445,14.346741,0.28857246,76.54311,4.537799,64.50412,13.512969,0.17719421,8.723082,]"
481,"[108.89638,5.9489794,124.94318,9.763485,0.39833134,44.50321,5.8313117,143.2313,9.423828,0.17893332,8.930931,]"
482,"[,46.8798,5.037895,51.213295,14.027294,0.4218656,39.687622,5.6761565,147.08954,11.138141,0.15090713,7.790181,]"
483,"[,53.309425,5.0544853,118.79239,12.715354,0.50823534,38.08339,5.0861425,23.736305,14.852451,0.4037935,8.728968,]"
484,"[,93.83041,2.4327488,41.3465,11.021247,0.3152088,32.290222,6.166239,135.44992,7.154498,0.18408856,8.015312,]"
485,"[8.8561829e+01,2.3652740e+00,4.0196072e+01,9.9328785e+00,1.2859949e-01,1.3117209e+02,5.5752020e+00,1.3975571e+02,1.3071637e+01,1.6736218e-01,8.8790207e+00]"
486,"[130.48627,6.8820934,22.310226,13.472385,0.44349205,34.418816,6.6495714,36.563675,14.428561,0.29015166,8.535043,]"
487,"[,85.30154,6.8255496,67.93997,12.21162,0.57504696,39.75388,6.2351274,131.35712,5.368962,0.57378495,7.47751,]"
488,"[69.91345,4.8160024,32.137848,12.812729,0.6097625,34.542446,5.6697073,28.33015,13.657896,0.29658294,8.152857,]"
489,"[,93.789635,3.4816673,92.4525,13.735861,0.5886616,91.00139,6.0692463,135.46231,7.605608,0.15673,7.183807,]"
490,"[,31.68129,5.1018953,102.210144,13.960283,0.5661358,89.55358,6.364228,35.488224,9.427178,0.57336456,6.62125,]"
491,"[,37.369194,5.045374,100.0938,14.868839,0.3362819,69.25433,6.380973,12.565086,5.8126254,0.14408493,8.230394,]"
492,"[,95.47661,6.3867707,69.75463,7.632365,0.23574972,132.79271,6.353415,129.11949,10.216789,0.49806413,8.873893,]"
493,"[128.73268,6.531535,91.12655,14.687717,0.43844062,54.132057,4.3625317,108.12195,8.739368,0.17814213,7.795432,]"
494,"[,48.444237,6.6429405,13.729828,14.473196,0.4892227,49.64848,5.5407715,140.28433,13.002899,0.16886392,7.443729,]"
495,"[42.189545,5.7859197,44.564865,8.313442,0.31284755,74.35435,6.8554254,45.30494,10.8338785,0.12884167,8.211661,]"
496,"[116.4925,4.545126,58.709908,8.218838,0.20133254,50.527115,6.2357955,63.288414,9.412758,0.3109697,8.632845,]"
497,"[128.97426,6.0760794,56.451744,14.697435,0.15468812,57.4258,6.5261345,126.66113,12.848335,0.6180371,7.460444,]"
498,"[108.09046,6.7244496,19.123474,14.139647,0.22373971,50.092888,6.4100637,136.04153,6.1011677,0.4130772,8.423589,]"
499,"[,31.417583,6.334122,116.07266,14.439419,0.20231208,38.250244,6.5594473,123.245346,5.562125,0.139411,8.788325,]"
